CustomerID,RecencyDays,Frequency,Monetary,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgMonthlyRevenue
13097,33,28,13389.22,2009-12-01 13:31:00,2011-11-07 10:43:00,4,5,5,455,Champions,569.7540425531914
13098,1,28,28882.44,2011-01-26 13:46:00,2011-12-08 14:14:00,5,5,5,555,Champions,2742.003797468354
13099,99,1,207.35999999999999,2011-09-01 17:40:00,2011-09-01 17:40:00,3,1,1,311,Regular,207.35999999999999
13101,234,4,695.4,2010-01-27 15:49:00,2011-04-19 14:37:00,2,3,3,233,At Risk (High Value),46.775784753363226
13102,1,37,11696.92,2010-05-06 13:12:00,2011-12-08 12:52:00,5,5,5,555,Champions,605.013103448276
13103,40,3,709.64,2010-05-11 14:41:00,2011-10-31 09:38:00,4,3,3,433,Loyal,39.64469273743017
13104,3,9,1709.1,2010-02-24 15:06:00,2011-12-06 13:10:00,5,5,4,554,Champions,79.00308166409862
13105,436,1,72.0,2010-09-29 13:41:00,2010-09-29 13:41:00,1,1,1,111,Hibernating,72.0
13106,133,2,603.46,2010-10-22 13:10:00,2011-07-29 15:12:00,3,2,2,322,Regular,64.65642857142858
13107,44,9,5253.07,2010-02-04 10:50:00,2011-10-26 14:52:00,4,5,5,455,Champions,250.54387917329095
13108,373,2,1098.52,2010-09-30 17:09:00,2010-12-02 10:35:00,2,2,3,223,Hibernating,531.5419354838709
13109,60,3,1134.03,2010-06-06 12:59:00,2011-10-11 10:16:00,3,3,3,333,Regular,69.28900203665988
13110,31,12,2957.4700000000003,2009-12-01 14:14:00,2011-11-08 14:30:00,4,5,4,454,Champions,125.4937765205092
13111,719,1,321.88000000000005,2009-12-21 09:00:00,2009-12-21 09:00:00,1,1,2,112,Hibernating,321.88000000000005
13112,541,1,20.6,2010-06-16 17:03:00,2010-06-16 17:03:00,1,1,1,111,Hibernating,20.6
13113,1,37,18625.73,2010-03-28 16:13:00,2011-12-09 12:49:00,5,5,5,555,Champions,901.2449999999999
13114,731,1,234.38,2009-12-09 09:56:00,2009-12-09 09:56:00,1,1,1,111,Hibernating,234.38
13115,12,10,5494.7,2010-04-19 13:29:00,2011-11-28 12:38:00,5,5,5,555,Champions,280.8194207836456
13116,138,1,501.14,2011-07-24 14:33:00,2011-07-24 14:33:00,3,1,2,312,Regular,501.14
13117,22,18,2643.81,2010-03-26 13:50:00,2011-11-18 12:02:00,4,5,4,454,Champions,131.97054908485856
13118,20,9,2415.41,2010-09-26 15:46:00,2011-11-20 12:46:00,4,5,4,454,Champions,172.94105011933172
13119,669,1,134.9,2010-02-09 08:38:00,2010-02-09 08:38:00,1,1,1,111,Hibernating,134.9
13120,239,1,30.599999999999998,2011-04-15 10:19:00,2011-04-15 10:19:00,2,1,1,211,Hibernating,30.599999999999998
13121,269,1,283.73,2011-03-15 16:47:00,2011-03-15 16:47:00,2,1,1,211,Hibernating,283.73
13122,94,2,922.39,2011-04-13 14:12:00,2011-09-06 15:53:00,3,2,3,323,Regular,189.53219178082193
13123,473,2,506.75,2010-06-28 12:43:00,2010-08-24 10:18:00,1,2,2,122,Hibernating,271.4732142857143
13124,90,4,4782.45,2010-11-19 15:50:00,2011-09-11 12:45:00,3,3,5,335,Regular,486.3508474576271
13125,524,1,158.57,2010-07-04 11:58:00,2010-07-04 11:58:00,1,1,1,111,Hibernating,158.57
13126,5,13,3998.25,2010-03-02 12:24:00,2011-12-05 10:00:00,5,5,5,555,Champions,186.83411214953273
13127,78,1,259.17,2011-09-23 10:26:00,2011-09-23 10:26:00,3,1,1,311,Regular,259.17
13128,631,1,263.5,2010-03-18 15:08:00,2010-03-18 15:08:00,1,1,1,111,Hibernating,263.5
13129,452,2,233.25,2010-06-28 11:54:00,2010-09-13 13:47:00,1,2,1,121,Hibernating,90.87662337662337
13130,94,1,64.0,2011-09-06 15:30:00,2011-09-06 15:30:00,3,1,1,311,Regular,64.0
13131,23,7,3313.77,2010-02-09 09:47:00,2011-11-16 13:21:00,4,4,5,445,Champions,154.12883720930233
13132,262,1,77.3,2011-03-23 12:44:00,2011-03-23 12:44:00,2,1,1,211,Hibernating,77.3
13133,274,3,200.45000000000002,2010-09-06 15:30:00,2011-03-11 10:31:00,2,3,1,231,Regular,32.505405405405405
13134,86,6,2475.23,2010-10-19 13:21:00,2011-09-15 10:35:00,3,4,4,344,Regular,225.0209090909091
13135,197,2,3371.45,2010-08-05 17:28:00,2011-05-27 10:52:00,2,2,5,225,Hibernating,344.02551020408157
13136,56,13,6274.56,2009-12-08 18:30:00,2011-10-14 13:41:00,4,5,5,455,Champions,279.2830860534125
13137,11,16,7712.7,2010-07-25 15:40:00,2011-11-29 12:09:00,5,5,5,555,Champions,471.244399185336
13138,22,7,1467.24,2010-11-08 11:45:00,2011-11-17 16:51:00,4,4,4,444,Champions,117.69304812834224
13139,16,8,8202.98,2010-09-28 09:12:00,2011-11-23 13:54:00,5,4,5,545,Champions,584.5353919239905
13140,108,5,1215.68,2010-08-05 19:05:00,2011-08-23 15:33:00,3,4,3,343,Regular,95.47225130890054
13141,85,17,7668.58,2009-12-09 13:34:00,2011-09-16 09:54:00,3,5,5,355,Regular,356.6781395348837
13142,19,1,307.09,2011-11-20 16:07:00,2011-11-20 16:07:00,5,1,2,512,New/Promising,307.09
13143,585,1,405.1,2010-05-04 12:22:00,2010-05-04 12:22:00,1,1,2,112,Hibernating,405.1
13144,333,2,135.35,2010-10-04 14:14:00,2011-01-11 11:15:00,2,2,1,221,Hibernating,41.433673469387756
13145,40,7,1423.52,2010-04-19 11:11:00,2011-10-31 12:45:00,4,4,4,444,Champions,76.25999999999999
13146,26,1,228.91,2011-11-13 15:29:00,2011-11-13 15:29:00,4,1,1,411,New/Promising,228.91
13147,10,4,712.8000000000001,2011-09-01 12:28:00,2011-11-29 13:59:00,5,3,3,533,Loyal,240.26966292134833
13148,29,26,8621.81,2009-12-07 15:26:00,2011-11-10 15:23:00,4,5,5,455,Champions,368.4534188034188
13149,14,4,1676.06,2011-02-23 13:57:00,2011-11-25 13:09:00,5,3,4,534,Loyal,183.5102189781022
13150,484,3,449.96999999999997,2010-03-19 09:03:00,2010-08-12 12:59:00,1,3,2,132,Regular,92.4595890410959
13151,296,3,2580.7400000000002,2010-03-22 10:26:00,2011-02-17 12:29:00,2,3,4,234,At Risk (High Value),233.19939759036149
13152,417,7,2146.38,2010-01-14 10:01:00,2010-10-18 13:44:00,1,4,4,144,At Risk (High Value),232.45992779783396
13153,6,1,486.22,2011-12-04 12:14:00,2011-12-04 12:14:00,5,1,2,512,New/Promising,486.22
13154,399,3,1624.84,2009-12-04 08:46:00,2010-11-05 16:00:00,2,3,4,234,At Risk (High Value),145.075
13155,33,6,1750.18,2010-08-05 09:30:00,2011-11-06 15:41:00,4,4,4,444,Champions,114.64061135371179
13156,385,3,1586.54,2010-02-01 13:45:00,2010-11-19 13:09:00,2,3,4,234,At Risk (High Value),164.1248275862069
13157,49,9,5687.36,2010-03-08 11:59:00,2011-10-21 13:50:00,4,5,5,455,Champions,288.21081081081076
13158,95,5,1508.18,2010-11-16 17:12:00,2011-09-06 11:58:00,3,4,4,344,Regular,154.4211604095563
13159,9,4,1437.85,2011-08-16 11:44:00,2011-12-01 11:20:00,5,3,4,534,Loyal,406.938679245283
13160,22,1,91.8,2011-11-17 13:07:00,2011-11-17 13:07:00,4,1,1,411,New/Promising,91.8
13161,313,2,478.88,2010-07-27 12:44:00,2011-01-30 14:03:00,2,2,2,222,Hibernating,76.82566844919786
13162,122,16,9275.49,2009-12-04 13:59:00,2011-08-09 15:59:00,3,5,5,355,Regular,453.93915171288745
13163,610,1,17.65,2010-04-08 16:21:00,2010-04-08 16:21:00,1,1,1,111,Hibernating,17.65
13164,569,2,372.2,2010-02-10 11:52:00,2010-05-19 13:52:00,1,2,2,122,Hibernating,113.93877551020408
13165,46,3,1451.16,2010-10-22 17:04:00,2011-10-24 15:05:00,4,3,4,434,Loyal,118.94754098360657
13166,283,2,884.18,2010-10-21 14:29:00,2011-03-01 15:16:00,2,2,3,223,Hibernating,202.48396946564887
13167,19,5,1125.15,2010-11-14 12:58:00,2011-11-21 12:24:00,5,4,3,543,Loyal,90.98247978436657
13168,36,5,1875.31,2010-06-15 15:00:00,2011-11-03 12:56:00,4,4,4,444,Champions,111.40455445544555
13169,64,3,840.08,2010-05-26 15:58:00,2011-10-07 12:11:00,3,3,3,333,Regular,50.607228915662645
13170,27,1,116.00999999999999,2011-11-13 12:19:00,2011-11-13 12:19:00,4,1,1,411,New/Promising,116.00999999999999
13171,22,3,468.41,2011-02-13 14:16:00,2011-11-18 10:27:00,4,3,2,432,Regular,50.7303249097473
13172,400,1,69.6,2010-11-04 15:10:00,2010-11-04 15:10:00,2,1,1,211,Hibernating,69.6
13173,4,11,2639.35,2009-12-10 12:52:00,2011-12-05 15:51:00,5,5,4,554,Champions,109.21448275862068
13174,16,12,9494.84,2009-12-04 15:40:00,2011-11-23 14:35:00,5,5,5,555,Champions,396.72033426183845
13175,582,2,831.45,2009-12-04 12:11:00,2010-05-06 13:13:00,1,2,3,123,Hibernating,163.0294117647059
13176,46,1,492.84,2011-10-24 15:43:00,2011-10-24 15:43:00,4,1,2,412,New/Promising,492.84
13177,65,2,512.2,2010-10-05 10:35:00,2011-10-06 09:56:00,3,2,2,322,Regular,42.09863013698631
13178,26,21,14059.19,2009-12-16 14:00:00,2011-11-13 16:14:00,4,5,5,455,Champions,605.1301291248207
13179,619,1,572.3100000000001,2010-03-31 11:40:00,2010-03-31 11:40:00,1,1,2,112,Hibernating,572.3100000000001
13180,607,1,86.10000000000001,2010-04-11 13:37:00,2010-04-11 13:37:00,1,1,1,111,Hibernating,86.10000000000001
13181,381,1,359.69,2010-11-23 15:05:00,2010-11-23 15:05:00,2,1,2,212,Hibernating,359.69
13182,45,1,121.18,2011-10-25 13:46:00,2011-10-25 13:46:00,4,1,1,411,New/Promising,121.18
13183,8,15,7036.18,2010-03-14 12:32:00,2011-12-02 10:30:00,5,5,5,555,Champions,336.6593301435407
13184,15,10,1701.29,2011-02-22 17:25:00,2011-11-25 12:02:00,5,5,4,554,Champions,185.59527272727274
13185,268,1,71.4,2011-03-17 11:56:00,2011-03-17 11:56:00,2,1,1,211,Hibernating,71.4
13186,40,3,1575.89,2011-08-03 09:09:00,2011-10-31 11:40:00,4,3,4,434,Loyal,531.1988764044944
13187,337,4,367.01,2010-03-25 17:18:00,2011-01-06 18:57:00,2,3,2,232,Regular,38.363414634146345
13188,11,1,114.60000000000001,2011-11-28 15:28:00,2011-11-28 15:28:00,5,1,1,511,New/Promising,114.60000000000001
13189,19,2,260.68,2011-08-16 13:12:00,2011-11-21 10:39:00,5,2,1,521,New/Promising,81.46249999999999
13190,544,3,570.66,2009-12-07 12:13:00,2010-06-13 15:47:00,1,3,2,132,Regular,91.0627659574468
13191,658,1,164.69,2010-02-19 17:02:00,2010-02-19 17:02:00,1,1,1,111,Hibernating,164.69
13192,95,6,2558.58,2010-01-22 08:37:00,2011-09-05 14:13:00,3,4,4,344,Regular,129.8771573604061
13193,61,1,117.88,2011-10-09 14:30:00,2011-10-09 14:30:00,3,1,1,311,Regular,117.88
13194,136,2,472.78,2010-10-14 11:54:00,2011-07-27 09:01:00,3,2,2,322,Regular,49.76631578947368
13195,414,1,172.38,2010-10-21 13:07:00,2010-10-21 13:07:00,1,1,1,111,Hibernating,172.38
13196,11,7,3068.84,2010-04-01 12:54:00,2011-11-28 13:54:00,5,4,5,545,Champions,151.92277227722772
13197,610,1,373.01000000000005,2010-04-09 09:14:00,2010-04-09 09:14:00,1,1,2,112,Hibernating,373.01000000000005
13198,10,8,4974.2300000000005,2010-10-01 13:27:00,2011-11-29 15:17:00,5,4,5,545,Champions,351.95023584905664
13199,4,67,16432.89,2009-12-05 10:11:00,2011-12-06 12:30:00,5,5,5,555,Champions,674.4004103967168
13200,19,4,870.09,2011-08-05 14:50:00,2011-11-20 15:35:00,5,3,3,533,Loyal,243.95046728971963
13201,502,4,1240.6100000000001,2010-03-07 11:01:00,2010-07-25 14:30:00,1,3,3,133,At Risk (High Value),265.845
13202,394,7,1580.3,2009-12-09 10:48:00,2010-11-10 16:24:00,2,4,4,244,At Risk (High Value),141.09821428571428
13203,10,10,2648.25,2009-12-17 14:15:00,2011-11-30 10:45:00,5,5,4,554,Champions,111.58356741573033
13204,731,1,966.6600000000001,2009-12-08 14:56:00,2009-12-08 14:56:00,1,1,3,113,Hibernating,966.6600000000001
13205,443,1,2803.2,2010-09-22 16:26:00,2010-09-22 16:26:00,1,1,4,114,Hibernating,2803.2
13206,400,13,8377.32,2009-12-07 13:48:00,2010-11-04 16:50:00,2,5,5,255,At Risk (High Value),756.9867469879518
13207,15,4,535.86,2010-04-06 16:37:00,2011-11-24 14:52:00,5,3,2,532,Regular,26.97281879194631
13208,59,9,1988.5,2009-12-03 13:25:00,2011-10-12 09:54:00,4,5,4,454,Champions,88.11669128508125
13209,30,13,8509.51,2010-01-24 14:30:00,2011-11-09 13:54:00,4,5,5,455,Champions,390.94226646248086
13210,94,1,353.48,2011-09-07 08:18:00,2011-09-07 08:18:00,3,1,2,312,Regular,353.48
13211,10,10,2729.32,2009-12-06 15:24:00,2011-11-29 14:43:00,5,5,4,554,Champions,113.406648199446
13212,20,3,788.08,2011-10-09 14:48:00,2011-11-20 12:40:00,4,3,3,433,Loyal,576.6439024390244
13213,57,11,3851.52,2010-05-20 14:50:00,2011-10-14 11:42:00,4,5,5,455,Champions,226.1166340508806
13214,418,7,3264.23,2010-03-03 14:10:00,2010-10-18 10:00:00,1,4,5,145,At Risk (High Value),429.50394736842105
13215,402,1,81.6,2010-11-02 18:26:00,2010-11-02 18:26:00,2,1,1,211,Hibernating,81.6
13216,268,1,333.74,2011-03-17 12:18:00,2011-03-17 12:18:00,2,1,2,212,Hibernating,333.74
13217,122,4,666.48,2010-02-22 12:49:00,2011-08-09 15:32:00,3,3,3,333,Regular,37.51294559099438
13218,127,1,62.63999999999999,2011-08-04 16:59:00,2011-08-04 16:59:00,3,1,1,311,Regular,62.63999999999999
13219,618,1,76.23,2010-03-31 14:18:00,2010-03-31 14:18:00,1,1,1,111,Hibernating,76.23
13220,78,5,1336.0900000000001,2010-05-13 10:35:00,2011-09-22 13:38:00,3,4,4,344,Regular,80.6492957746479
13221,240,2,847.41,2010-12-15 13:24:00,2011-04-13 16:58:00,2,2,3,223,Hibernating,213.6327731092437
13222,577,1,88.5,2010-05-11 13:54:00,2010-05-11 13:54:00,1,1,1,111,Hibernating,88.5
13223,200,6,969.1200000000001,2010-02-12 13:27:00,2011-05-23 13:03:00,2,4,3,243,At Risk (High Value),62.65862068965518
13224,60,2,2155.95,2011-07-11 14:10:00,2011-10-10 14:55:00,3,2,4,324,Regular,710.7527472527472
13225,3,16,16260.07,2009-12-17 09:09:00,2011-12-06 13:29:00,5,5,5,555,Champions,678.4452016689847
13226,273,2,312.46,2010-11-11 13:46:00,2011-03-11 14:35:00,2,2,2,222,Hibernating,78.115
13227,202,1,257.7,2011-05-22 11:47:00,2011-05-22 11:47:00,2,1,1,211,Hibernating,257.7
13228,81,1,358.0,2011-09-19 14:28:00,2011-09-19 14:28:00,3,1,2,312,Regular,358.0
13229,226,1,160.95,2011-04-28 12:07:00,2011-04-28 12:07:00,2,1,1,211,Hibernating,160.95
13230,4,30,6360.78,2010-03-18 20:02:00,2011-12-05 16:03:00,5,5,5,555,Champions,304.8297124600639
13232,13,7,1357.6,2011-04-10 13:48:00,2011-11-27 10:39:00,5,4,4,544,Champions,177.07826086956518
13233,74,4,1176.46,2010-01-14 14:10:00,2011-09-26 13:25:00,3,3,3,333,Regular,57.01744749596123
13234,673,2,356.95,2009-12-07 12:32:00,2010-02-05 11:41:00,1,2,2,122,Hibernating,181.5
13235,212,1,1031.07,2011-05-11 17:13:00,2011-05-11 17:13:00,2,1,3,213,Hibernating,1031.07
13236,25,2,744.85,2011-08-25 08:58:00,2011-11-15 12:50:00,4,2,3,423,New/Promising,272.5060975609756
13237,388,1,643.0,2010-11-17 10:07:00,2010-11-17 10:07:00,2,1,3,213,Hibernating,643.0
13238,17,6,1006.63,2010-04-28 15:02:00,2011-11-22 15:37:00,5,4,3,543,Loyal,52.70314136125654
13239,262,5,1594.69,2010-07-25 13:34:00,2011-03-23 10:25:00,2,4,4,244,At Risk (High Value),199.33625
13240,96,8,1738.52,2010-02-25 13:17:00,2011-09-04 14:08:00,3,4,4,344,Regular,93.805035971223
13241,412,1,115.58,2010-10-24 11:17:00,2010-10-24 11:17:00,1,1,1,111,Hibernating,115.58
13242,112,7,699.4,2010-02-09 13:12:00,2011-08-19 12:53:00,3,4,3,343,Regular,37.8054054054054
13243,203,5,1278.04,2010-03-18 13:10:00,2011-05-20 13:14:00,2,4,4,244,At Risk (High Value),89.5822429906542
13244,93,1,121.74000000000001,2011-09-08 11:46:00,2011-09-08 11:46:00,3,1,1,311,Regular,121.74000000000001
13245,51,2,989.22,2010-10-03 14:03:00,2011-10-20 11:40:00,4,2,3,423,New/Promising,77.89133858267718
13246,18,11,3387.43,2010-07-02 13:36:00,2011-11-21 16:50:00,5,5,5,555,Champions,200.4396449704142
13247,18,4,501.12,2011-09-18 11:31:00,2011-11-22 10:59:00,5,3,2,532,Regular,234.9
13248,125,2,465.68,2011-06-03 13:05:00,2011-08-07 12:40:00,3,2,2,322,Regular,218.2875
13249,92,9,1608.93,2010-01-24 12:11:00,2011-09-08 13:26:00,3,5,4,354,Regular,81.53361486486486
13250,461,2,256.04,2010-07-25 14:01:00,2010-09-05 11:33:00,1,2,1,121,Hibernating,187.34634146341463
13251,402,1,252.68,2010-11-02 13:20:00,2010-11-02 13:20:00,2,1,1,211,Hibernating,252.68
13252,394,2,399.3,2010-03-24 10:30:00,2010-11-10 16:00:00,2,2,2,222,Hibernating,51.857142857142854
13253,157,4,2951.11,2010-01-05 12:13:00,2011-07-06 10:09:00,3,3,4,334,Regular,162.14890109890112
13254,376,1,51.410000000000004,2010-11-28 15:42:00,2010-11-28 15:42:00,2,1,1,211,Hibernating,51.410000000000004
13255,9,3,904.46,2010-07-15 13:20:00,2011-11-30 13:14:00,5,3,3,533,Loyal,54.05139442231076
13257,436,1,149.75,2010-09-29 14:58:00,2010-09-29 14:58:00,1,1,1,111,Hibernating,149.75
13258,12,5,1035.18,2010-11-04 12:45:00,2011-11-28 09:31:00,5,4,3,543,Loyal,80.03969072164949
13259,62,9,1433.38,2010-01-10 10:26:00,2011-10-09 10:48:00,3,5,4,354,Regular,67.5061224489796
13260,61,1,557.62,2011-10-09 13:21:00,2011-10-09 13:21:00,3,1,2,312,Regular,557.62
13261,269,2,944.1,2011-02-27 10:41:00,2011-03-16 12:22:00,2,2,3,223,Hibernating,944.1
13262,263,3,573.45,2010-04-18 12:14:00,2011-03-21 15:06:00,2,3,2,232,Regular,51.048961424332354
13263,1,39,8704.69,2010-10-22 17:07:00,2011-12-08 13:59:00,5,5,5,555,Champions,635.3788321167884
13264,443,1,722.5600000000001,2010-09-23 12:42:00,2010-09-23 12:42:00,1,1,3,113,Hibernating,722.5600000000001
13265,53,5,2107.66,2011-03-11 09:54:00,2011-10-17 15:02:00,4,4,4,444,Champions,287.4081818181818
13266,11,19,6135.04,2009-12-17 10:52:00,2011-11-28 14:39:00,5,5,5,555,Champions,258.86244725738396
13267,3,36,9758.26,2009-12-07 16:56:00,2011-12-07 11:12:00,5,5,5,555,Champions,401.5744855967078
13268,18,11,3214.69,2011-03-17 13:20:00,2011-11-22 11:51:00,5,5,5,555,Champions,387.31204819277104
13269,1,28,8891.7,2009-12-02 11:47:00,2011-12-08 14:53:00,5,5,5,555,Champions,362.4334239130435
13270,366,1,1180.0,2010-12-08 14:53:00,2010-12-08 14:53:00,2,1,3,213,Hibernating,1180.0
13271,37,1,217.38,2011-11-02 14:31:00,2011-11-02 14:31:00,4,1,1,411,New/Promising,217.38
13272,31,2,276.56,2011-09-11 12:06:00,2011-11-08 14:00:00,4,2,1,421,New/Promising,143.04827586206898
13273,113,1,138.98,2011-08-18 14:02:00,2011-08-18 14:02:00,3,1,1,311,Regular,138.98
13274,409,1,360.85,2010-10-26 13:48:00,2010-10-26 13:48:00,2,1,2,212,Hibernating,360.85
13275,384,2,241.66,2010-03-17 14:05:00,2010-11-21 12:09:00,2,2,1,221,Hibernating,29.23306451612903
13276,64,5,1939.26,2010-03-07 14:05:00,2011-10-07 12:44:00,3,4,4,344,Regular,100.65363321799309
13277,16,7,523.3,2010-06-18 08:45:00,2011-11-24 09:21:00,5,4,2,542,Regular,29.959923664122137
13278,41,4,1435.85,2010-04-08 11:59:00,2011-10-30 11:49:00,4,3,4,434,Loyal,75.70386643233743
13279,78,1,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,3,1,1,311,Regular,137.75
13280,122,7,2322.63,2010-03-05 09:07:00,2011-08-09 13:14:00,3,4,4,344,Regular,133.48448275862071
13281,439,1,350.85,2010-09-26 16:03:00,2010-09-26 16:03:00,1,1,2,112,Hibernating,350.85
13282,18,4,1313.19,2010-10-29 14:11:00,2011-11-21 15:33:00,5,3,4,534,Loyal,101.53530927835052
13283,60,4,373.36,2010-03-09 14:36:00,2011-10-11 09:50:00,3,3,2,332,Regular,19.311724137931037
13284,331,1,201.19,2011-01-13 09:23:00,2011-01-13 09:23:00,2,1,1,211,Hibernating,201.19
13285,23,6,3364.59,2010-03-25 14:26:00,2011-11-16 13:19:00,4,4,5,445,Champions,168.2295
13286,600,1,734.91,2010-04-18 15:35:00,2010-04-18 15:35:00,1,1,3,113,Hibernating,734.91
13287,603,3,781.59,2010-01-04 10:43:00,2010-04-15 15:26:00,1,3,3,133,At Risk (High Value),232.15544554455445
13288,443,5,927.61,2010-02-11 14:59:00,2010-09-22 16:32:00,1,4,3,143,At Risk (High Value),124.79058295964126
13289,724,1,307.95,2009-12-16 11:53:00,2009-12-16 11:53:00,1,1,2,112,Hibernating,307.95
13290,438,1,208.63,2010-09-27 16:29:00,2010-09-27 16:29:00,1,1,1,111,Hibernating,208.63
13291,156,11,3320.84,2010-02-11 18:36:00,2011-07-07 10:36:00,3,5,5,355,Regular,195.3435294117647
13292,39,5,994.51,2010-07-01 14:36:00,2011-11-01 10:04:00,4,4,3,443,Loyal,61.26344969199178
13293,392,6,1192.94,2010-02-09 12:05:00,2010-11-12 13:28:00,2,4,3,243,At Risk (High Value),129.66739130434783
13294,190,3,1689.53,2010-03-03 12:54:00,2011-06-03 08:54:00,2,3,4,234,At Risk (High Value),111.15328947368421
13295,360,4,1101.97,2010-05-12 09:13:00,2010-12-15 11:21:00,2,3,3,233,At Risk (High Value),152.34608294930877
13296,137,6,792.51,2010-05-11 14:29:00,2011-07-25 13:46:00,3,4,3,343,Regular,54.157858769931664
13297,8,7,4368.62,2010-06-15 12:35:00,2011-12-02 09:32:00,5,4,5,545,Champions,245.42808988764043
13298,1,1,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,5,1,2,512,New/Promising,360.0
13299,268,3,1218.7,2010-06-29 11:30:00,2011-03-16 12:55:00,2,3,3,233,At Risk (High Value),140.6192307692308
13300,169,3,1285.51,2010-05-14 15:56:00,2011-06-23 13:09:00,3,3,4,334,Regular,95.45866336633664
13301,104,4,618.09,2011-02-20 13:13:00,2011-08-28 11:25:00,3,3,2,332,Regular,98.63138297872341
13302,155,2,159.2,2010-07-01 12:32:00,2011-07-07 17:56:00,3,2,1,321,Regular,12.8733153638814
13303,400,1,61.72,2010-11-04 14:55:00,2010-11-04 14:55:00,2,1,1,211,Hibernating,61.72
13304,351,4,1217.99,2010-02-08 12:42:00,2010-12-23 14:35:00,2,3,3,233,At Risk (High Value),114.90471698113208
13305,4,16,3754.71,2010-03-10 14:49:00,2011-12-05 15:15:00,5,5,5,555,Champions,177.38787401574803
13306,430,1,53.65,2010-10-05 14:55:00,2010-10-05 14:55:00,1,1,1,111,Hibernating,53.65
13307,120,3,273.34,2010-04-26 13:28:00,2011-08-11 17:14:00,3,3,1,331,Regular,17.373305084745763
13308,23,4,1670.3700000000001,2010-04-22 09:22:00,2011-11-17 09:31:00,4,3,4,434,Loyal,87.30156794425088
13309,7,6,1706.3700000000001,2010-11-12 12:10:00,2011-12-02 16:34:00,5,4,4,544,Champions,132.9638961038961
13310,28,5,1541.2,2010-11-02 17:03:00,2011-11-11 17:23:00,4,4,4,444,Champions,123.62566844919786
13311,4,2,598.57,2011-07-12 14:26:00,2011-12-05 12:55:00,5,2,2,522,New/Promising,123.84206896551726
13312,451,1,124.75,2010-09-14 14:36:00,2010-09-14 14:36:00,1,1,1,111,Hibernating,124.75
13313,22,12,3445.32,2009-12-02 16:18:00,2011-11-17 16:48:00,4,5,5,455,Champions,144.55888111888115
13314,2,3,775.94,2011-09-27 10:20:00,2011-12-08 12:29:00,5,3,3,533,Loyal,323.3083333333334
13315,689,1,310.26,2010-01-19 15:34:00,2010-01-19 15:34:00,1,1,2,112,Hibernating,310.26
13316,37,10,13191.57,2010-03-10 10:01:00,2011-11-02 13:40:00,4,5,5,455,Champions,657.3872093023256
13317,66,19,6486.091,2009-12-13 11:11:00,2011-10-04 13:35:00,3,5,5,355,Regular,294.8223181818182
13318,1,3,640.76,2011-11-02 13:26:00,2011-12-08 18:51:00,5,3,3,533,Loyal,533.9666666666667
13319,5,58,22082.5,2009-12-06 14:46:00,2011-12-04 13:34:00,5,5,5,555,Champions,911.2448418156808
13320,78,6,2228.1,2010-08-18 10:29:00,2011-09-22 18:07:00,3,4,4,344,Regular,167.1075
13321,72,2,567.36,2011-09-14 15:18:00,2011-09-28 15:24:00,3,2,2,322,Regular,567.36
13322,17,1,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,5,1,1,511,New/Promising,199.48000000000002
13323,3,5,787.85,2011-09-16 13:23:00,2011-12-06 17:12:00,5,4,3,543,Loyal,291.7962962962963
13324,36,18,10513.47,2010-05-25 10:23:00,2011-11-03 16:28:00,4,5,5,455,Champions,598.4897533206831
13325,82,1,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,3,1,3,313,Regular,675.3
13326,432,1,281.76,2010-10-03 16:00:00,2010-10-03 16:00:00,1,1,1,111,Hibernating,281.76
13327,39,20,9879.48,2009-12-18 15:35:00,2011-11-01 10:21:00,4,5,5,455,Champions,434.58123167155424
13328,316,1,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,2,1,4,214,Hibernating,1308.48
